date_time,latitude,longitude,depth,magnitude,location
05 December 2024 - 03:13 PM,08.78,126.48,029,2.8,021km S 83° E of Marihatag (Surigao Del Sur)
05 December 2024 - 02:59 PM,14.05,120.30,106,1.8,029km N 42° E of Lubang (Occidental Mindoro)
05 December 2024 - 12:43 PM,05.90,125.90,164,3.8,029km S 86° E of Jose Abad Santos (Davao Occidental)
05 December 2024 - 11:33 AM,08.30,127.21,010,2.6,092km N 72° E of Lingig (Surigao Del Sur)
05 December 2024 - 11:08 AM,18.45,120.89,016,1.7,016km S 55° E of Bangui (Ilocos Norte)
05 December 2024 - 11:00 AM,13.95,120.40,033,1.5,028km N 62° W of Calatagan (Batangas)
05 December 2024 - 10:21 AM,17.42,120.63,031,1.5,003km S 12° E of Villaviciosa (Abra)
05 December 2024 - 09:38 AM,18.76,120.97,010,2.2,021km N 35° W of Claveria (Cagayan)
05 December 2024 - 07:04 AM,06.85,126.05,025,2.5,006km S 38° E of Lupon (Davao Oriental)
05 December 2024 - 06:21 AM,09.13,126.25,031,1.9,011km N 57° E of City Of Tandag (Surigao Del Sur)
05 December 2024 - 06:16 AM,14.21,120.40,115,3.6,027km S 22° W of Mariveles (Bataan)
05 December 2024 - 06:12 AM,09.02,126.30,044,2.5,005km N 14° E of Bayabas (Surigao Del Sur)
05 December 2024 - 05:31 AM,07.73,126.61,028,2.4,018km S 67° E of Cateel (Davao Oriental)
05 December 2024 - 04:59 AM,10.39,126.38,007,2.8,053km N 39° E of Burgos (Surigao Del Norte)
05 December 2024 - 04:31 AM,17.97,119.83,016,2.8,068km N 86° W of Badoc (Ilocos Norte)
05 December 2024 - 03:33 AM,09.30,126.37,027,2.5,019km N 80° E of Cortes (Surigao Del Sur)
05 December 2024 - 03:17 AM,13.40,120.11,026,1.6,039km S 23° W of Looc (Occidental Mindoro)
05 December 2024 - 03:06 AM,12.53,123.58,003,1.4,011km N 57° E of Baleno (Masbate)
05 December 2024 - 02:45 AM,08.34,126.58,093,2.3,026km S 83° E of Hinatuan (Surigao Del Sur)
05 December 2024 - 02:27 AM,09.35,125.99,023,2.4,002km N 57° E of Cantilan (Surigao Del Sur)
05 December 2024 - 01:42 AM,06.35,126.63,046,3.3,070km S 61° E of Governor Generoso (Davao Oriental)
05 December 2024 - 01:18 AM,07.83,126.29,088,2.5,010km S 67° W of Boston (Davao Oriental)
05 December 2024 - 01:13 AM,18.21,120.47,036,1.7,013km N 83° W of City Of Laoag (Ilocos Norte)
05 December 2024 - 01:06 AM,08.96,126.25,031,4.2,004km S 77° W of Bayabas (Surigao Del Sur)
05 December 2024 - 01:02 AM,07.80,122.15,029,1.9,001km S 45° E of Baliguian (Zamboanga Del Norte)
05 December 2024 - 12:34 AM,15.46,121.46,030,1.2,011km N 43° E of Dingalan (Aurora)
05 December 2024 - 12:19 AM,09.38,125.02,045,2.5,036km N 65° E of Mambajao (Camiguin)
05 December 2024 - 12:16 AM,17.85,119.53,023,2.5,093km N 72° W of Santa Catalina (Ilocos Sur)
04 December 2024 - 11:25 PM,09.75,125.76,107,2.8,020km N 10° E of Claver (Surigao Del Norte)
04 December 2024 - 11:15 PM,05.75,125.58,181,2.8,019km S 23° W of Jose Abad Santos (Davao Occidental)
04 December 2024 - 11:01 PM,16.70,119.82,039,2.2,035km N 13° W of Bolinao (Pangasinan)
04 December 2024 - 10:26 PM,09.10,126.11,029,1.5,007km N 61° W of City Of Tandag (Surigao Del Sur)
04 December 2024 - 10:03 PM,11.69,126.07,001,2.9,063km N 52° E of Hernani (Eastern Samar)
04 December 2024 - 09:43 PM,14.00,117.76,061,3.6,127km S 01° W of Bajo De Masinloc (Masinloc) (Zambales)
04 December 2024 - 09:33 PM,09.35,125.42,003,3.2,011km N 88° W of Jabonga (Agusan Del Norte)
04 December 2024 - 08:56 PM,17.83,120.84,009,3.8,012km N 10° E of Tineg (Abra)
04 December 2024 - 08:38 PM,07.08,126.56,071,1.8,013km N 75° E of Tarragona (Davao Oriental)
04 December 2024 - 08:25 PM,13.63,120.58,110,3.1,023km S 15° W of Calatagan (Batangas)
04 December 2024 - 08:08 PM,09.42,126.27,028,2.0,018km N 30° E of Cortes (Surigao Del Sur)
04 December 2024 - 08:06 PM,07.94,126.78,018,2.1,042km S 76° E of Lingig (Surigao Del Sur)
04 December 2024 - 07:56 PM,13.85,120.57,012,2.3,007km N 77° W of Calatagan (Batangas)
04 December 2024 - 07:36 PM,11.86,126.15,001,3.1,075km S 75° E of Dolores (Eastern Samar)
04 December 2024 - 07:07 PM,15.65,121.91,001,1.6,039km S 71° E of Baler (Aurora)
04 December 2024 - 06:52 PM,14.23,120.31,114,2.0,030km S 40° W of Mariveles (Bataan)
04 December 2024 - 06:27 PM,17.51,119.48,083,2.5,095km S 85° W of Santa Catalina (Ilocos Sur)
04 December 2024 - 06:26 PM,17.73,119.26,016,2.9,118km N 82° W of Santa Catalina (Ilocos Sur)
04 December 2024 - 06:20 PM,11.07,124.70,012,2.6,016km N 01° E of Albuera (Leyte)
04 December 2024 - 05:45 PM,12.56,124.58,022,1.7,004km N 20° E of Bobon (Northern Samar)
04 December 2024 - 05:24 PM,15.03,119.84,004,2.4,025km S 81° W of San Felipe (Zambales)
04 December 2024 - 04:32 PM,12.51,120.51,004,2.0,065km N 31° E of Coron (Palawan)
04 December 2024 - 04:25 PM,19.08,121.17,009,2.2,005km S 46° W of Dalupiri Island (Calayan) (Cagayan)
04 December 2024 - 04:08 PM,18.61,120.74,012,3.7,008km N 21° W of Bangui (Ilocos Norte)
04 December 2024 - 03:58 PM,19.05,121.12,010,2.1,012km S 55° W of Dalupiri Island (Calayan) (Cagayan)
04 December 2024 - 01:28 PM,07.90,126.70,001,2.4,040km N 23° E of Baganga (Davao Oriental)
04 December 2024 - 01:04 PM,18.65,120.86,007,2.4,013km N 37° E of Pagudpud (Ilocos Norte)
04 December 2024 - 11:57 AM,06.15,126.08,043,2.6,043km S 83° E of Don Marcelino (Davao Occidental)
04 December 2024 - 11:51 AM,18.38,120.81,015,3.1,018km S 15° E of Bangui (Ilocos Norte)
04 December 2024 - 10:05 AM,11.39,125.95,004,2.0,036km N 83° E of Hernani (Eastern Samar)
04 December 2024 - 09:28 AM,12.87,124.63,026,2.4,035km N 55° E of Biri (Northern Samar)
04 December 2024 - 05:31 AM,08.23,126.82,001,3.1,050km N 65° E of Lingig (Surigao Del Sur)
04 December 2024 - 05:21 AM,07.62,126.55,043,2.7,005km N 08° W of Baganga (Davao Oriental)
04 December 2024 - 05:01 AM,11.75,125.89,009,3.2,047km S 89° E of San Julian (Eastern Samar)
04 December 2024 - 04:24 AM,09.22,125.83,010,2.7,016km S 73° W of Madrid (Surigao Del Sur)
04 December 2024 - 04:21 AM,14.17,120.51,088,1.6,017km N 51° W of Nasugbu (Batangas)
04 December 2024 - 04:05 AM,09.75,126.58,005,2.7,046km S 85° E of General Luna (Surigao Del Norte)
04 December 2024 - 03:48 AM,13.85,120.34,006,2.4,017km N 34° E of Looc (Occidental Mindoro)
04 December 2024 - 03:41 AM,14.53,121.31,025,2.1,004km N 45° E of Tanay (Rizal)
04 December 2024 - 03:39 AM,18.42,120.80,012,2.7,012km S 65° W of Adams (Ilocos Norte)
04 December 2024 - 03:28 AM,17.84,119.53,006,2.7,093km N 73° W of Santa Catalina (Ilocos Sur)
04 December 2024 - 03:20 AM,18.43,120.79,020,2.1,011km S 11° W of Dumalneg (Ilocos Norte)
04 December 2024 - 03:01 AM,09.00,126.66,019,3.3,040km N 77° E of Cagwait (Surigao Del Sur)
04 December 2024 - 02:52 AM,08.37,126.88,016,2.9,060km N 90° E of Hinatuan (Surigao Del Sur)
04 December 2024 - 02:54 AM,18.52,120.73,023,5.7,004km S 52° W of Bangui (Ilocos Norte)
04 December 2024 - 02:26 AM,08.45,127.05,001,4.3,079km N 84° E of Hinatuan (Surigao Del Sur)
04 December 2024 - 02:02 AM,19.10,120.50,017,2.1,067km N 27° W of Pagudpud (Ilocos Norte)
04 December 2024 - 01:33 AM,07.90,126.61,024,1.7,021km N 55° E of Cateel (Davao Oriental)
04 December 2024 - 12:42 AM,15.72,120.67,025,1.9,004km S 59° E of Nampicuan (Nueva Ecija)
04 December 2024 - 12:19 AM,06.44,126.11,024,2.4,024km S 11° E of Governor Generoso (Davao Oriental)
04 December 2024 - 12:09 AM,04.48,126.56,039,5.3,163km S 51° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
03 December 2024 - 11:45 PM,08.68,126.63,030,1.8,039km S 71° E of Marihatag (Surigao Del Sur)
03 December 2024 - 10:21 PM,13.12,121.21,001,2.3,010km S 53° W of Victoria (Oriental Mindoro)
03 December 2024 - 10:05 PM,17.34,119.82,057,2.0,064km S 69° W of Caoayan (Ilocos Sur)
03 December 2024 - 07:58 PM,16.49,120.59,011,2.3,004km N 06° W of La Trinidad (Benguet)
03 December 2024 - 05:40 PM,16.18,120.68,027,1.8,013km N 06° E of San Manuel (Pangasinan)
03 December 2024 - 02:30 PM,10.50,125.75,034,2.4,024km N 51° E of Loreto (Dinagat Islands)
03 December 2024 - 02:00 PM,05.82,126.32,011,2.9,075km S 82° E of Jose Abad Santos (Davao Occidental)
03 December 2024 - 01:45 PM,09.21,126.27,025,1.5,011km S 50° E of Cortes (Surigao Del Sur)
03 December 2024 - 01:32 PM,08.96,126.21,038,3.2,009km S 85° W of Bayabas (Surigao Del Sur)
03 December 2024 - 12:22 PM,08.09,126.62,016,2.4,024km N 77° E of Lingig (Surigao Del Sur)
03 December 2024 - 09:23 AM,12.32,125.68,016,2.3,024km N 49° E of San Policarpo (Eastern Samar)
03 December 2024 - 09:22 AM,13.64,120.37,037,1.7,015km S 57° E of Looc (Occidental Mindoro)
03 December 2024 - 09:20 AM,12.33,125.69,011,2.7,026km N 50° E of San Policarpo (Eastern Samar)
03 December 2024 - 08:09 AM,09.05,126.31,030,2.0,009km N 17° E of Bayabas (Surigao Del Sur)
03 December 2024 - 08:06 AM,17.56,120.69,023,2.5,013km S 82° E of Langiden (Abra)
03 December 2024 - 07:59 AM,09.56,126.10,011,2.2,016km S 66° E of Socorro (Surigao Del Norte)
03 December 2024 - 07:54 AM,08.07,126.76,025,1.6,038km N 83° E of Lingig (Surigao Del Sur)
03 December 2024 - 05:56 AM,10.45,123.13,004,2.4,012km N 52° W of City Of Canlaon (Negros Oriental)
03 December 2024 - 05:43 AM,02.94,127.85,003,3.8,384km S 45° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
03 December 2024 - 05:20 AM,15.61,121.73,012,3.2,025km S 48° E of Baler (Aurora)
03 December 2024 - 05:00 AM,09.22,125.84,032,1.5,015km S 72° W of Madrid (Surigao Del Sur)
03 December 2024 - 04:33 AM,07.84,127.16,006,3.5,073km N 66° E of Baganga (Davao Oriental)
03 December 2024 - 04:25 AM,17.04,120.37,001,1.8,010km S 59° W of Santa Cruz (Ilocos Sur)
03 December 2024 - 03:49 AM,09.91,122.46,015,2.1,016km N 10° E of City Of Sipalay (Negros Occidental)
03 December 2024 - 03:26 AM,17.78,119.28,033,3.6,117km N 80° W of Santa Catalina (Ilocos Sur)
03 December 2024 - 03:12 AM,08.35,126.02,108,1.8,004km S 24° E of Rosario (Agusan Del Sur)
03 December 2024 - 02:49 AM,07.75,126.91,112,1.8,039km N 61° E of Baganga (Davao Oriental)
03 December 2024 - 02:36 AM,09.73,126.18,026,1.4,007km S 20° E of General Luna (Surigao Del Norte)
03 December 2024 - 02:20 AM,06.81,123.65,001,3.7,050km S 55° W of Datu Blah T. Sinsuat (Maguindanao Del Norte)
03 December 2024 - 01:32 AM,06.65,125.15,031,1.7,010km S 49° W of Matanao (Davao Del Sur)
03 December 2024 - 01:31 AM,08.95,126.14,024,2.4,011km N 89° E of San Miguel (Surigao Del Sur)
03 December 2024 - 01:10 AM,13.49,120.08,039,1.5,033km S 37° W of Looc (Occidental Mindoro)
03 December 2024 - 12:47 AM,07.22,126.76,038,2.2,024km S 61° E of Caraga (Davao Oriental)
02 December 2024 - 11:55 PM,17.54,120.69,014,2.0,002km West of Bucay (Abra)
02 December 2024 - 11:06 PM,09.60,123.59,032,1.9,013km S 75° E of Boljoon (Cebu)
02 December 2024 - 10:47 PM,13.06,124.70,001,1.9,056km N 41° E of Biri (Northern Samar)
02 December 2024 - 09:55 PM,09.82,122.39,016,2.0,007km N 37° W of City Of Sipalay (Negros Occidental)
02 December 2024 - 09:53 PM,17.54,120.46,006,2.0,008km S 64° E of City Of Vigan (Ilocos Sur)
02 December 2024 - 09:44 PM,10.06,126.10,015,2.6,005km N 38° E of Burgos (Surigao Del Norte)
02 December 2024 - 09:34 PM,08.35,125.99,003,2.3,004km S 18° W of Rosario (Agusan Del Sur)
02 December 2024 - 09:08 PM,17.94,120.30,032,2.3,019km N 86° W of Badoc (Ilocos Norte)
02 December 2024 - 09:03 PM,10.26,126.06,014,3.5,027km N 03° W of Burgos (Surigao Del Norte)
02 December 2024 - 08:17 PM,09.81,126.12,028,1.6,005km N 55° W of General Luna (Surigao Del Norte)
02 December 2024 - 07:54 PM,09.45,126.24,028,1.4,020km N 15° E of Cortes (Surigao Del Sur)
02 December 2024 - 07:23 PM,15.23,120.45,023,1.5,012km S 82° W of Mabalacat City (Pampanga)
02 December 2024 - 06:58 PM,17.63,120.59,003,1.7,005km N 40° W of Bangued (Abra)
02 December 2024 - 04:39 PM,16.09,119.83,023,2.9,005km N 52° W of Burgos (Pangasinan)
02 December 2024 - 03:19 PM,05.69,126.80,147,2.9,131km S 79° E of Jose Abad Santos (Davao Occidental)
02 December 2024 - 02:28 PM,08.56,125.72,023,2.1,007km N 16° W of San Luis (Agusan Del Sur)
02 December 2024 - 01:39 PM,05.47,126.40,012,3.1,103km S 90° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
02 December 2024 - 12:33 PM,13.72,121.12,033,2.1,007km S 62° E of Batangas City (Batangas)
02 December 2024 - 12:16 PM,17.74,119.74,001,2.9,071km N 79° W of San Ildefonso (Ilocos Sur)
02 December 2024 - 11:45 AM,05.74,126.37,069,2.5,083km S 77° E of Jose Abad Santos (Davao Occidental)
02 December 2024 - 10:54 AM,08.79,126.08,038,1.8,017km N 72° W of San Agustin (Surigao Del Sur)
02 December 2024 - 10:10 AM,09.04,126.15,025,2.2,004km S 39° W of City Of Tandag (Surigao Del Sur)
02 December 2024 - 08:13 AM,08.66,126.49,021,2.1,026km S 54° E of Marihatag (Surigao Del Sur)
02 December 2024 - 07:58 AM,10.53,126.45,009,2.6,070km N 36° E of Burgos (Surigao Del Norte)
02 December 2024 - 07:46 AM,08.70,126.60,028,2.9,035km S 71° E of Marihatag (Surigao Del Sur)
02 December 2024 - 07:19 AM,07.09,126.76,030,2.2,028km S 62° E of Manay (Davao Oriental)
02 December 2024 - 06:50 AM,10.03,126.17,032,1.9,010km N 85° E of Burgos (Surigao Del Norte)
02 December 2024 - 06:01 AM,07.16,125.40,022,2.7,031km N 79° E of Magpet (Cotabato)
02 December 2024 - 05:56 AM,10.07,126.17,016,2.3,012km N 65° E of Burgos (Surigao Del Norte)
02 December 2024 - 05:42 AM,10.05,126.08,017,4.3,004km N 02° E of Burgos (Surigao Del Norte)
02 December 2024 - 04:53 AM,09.26,122.39,025,2.4,032km S 59° W of Basay (Negros Oriental)
02 December 2024 - 04:12 AM,14.47,121.95,008,1.8,011km N 61° W of Balesin Island (Polillo) (Quezon)
02 December 2024 - 03:05 AM,12.24,121.58,027,1.9,028km S 69° E of Bulalacao (Oriental Mindoro)
02 December 2024 - 03:04 AM,17.73,119.29,033,3.1,115km N 82° W of Santa Catalina (Ilocos Sur)
02 December 2024 - 02:58 AM,17.38,121.89,030,1.7,013km S 56° E of San Pablo (Isabela)
02 December 2024 - 02:55 AM,17.69,119.38,015,3.0,105km N 84° W of Santa Catalina (Ilocos Sur)
02 December 2024 - 02:47 AM,03.78,126.47,001,4.0,215km S 33° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
02 December 2024 - 02:25 AM,10.56,126.12,012,3.0,048km S 66° E of Homonhon Island (Guiuan) (Eastern Samar)
02 December 2024 - 02:06 AM,04.64,124.93,066,3.7,102km S 32° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
02 December 2024 - 12:50 AM,06.86,124.58,004,2.4,003km S 48° W of Sultan Sa Barongis (Maguindanao Del Sur)
02 December 2024 - 12:32 AM,17.89,119.42,030,3.0,105km N 72° W of Santa Catalina (Ilocos Sur)
02 December 2024 - 12:31 AM,05.94,125.80,148,2.2,018km N 80° E of Jose Abad Santos (Davao Occidental)
01 December 2024 - 11:57 PM,20.35,121.54,026,2.7,035km N 87° W of Sabtang (Batanes)
01 December 2024 - 10:33 PM,17.78,119.55,021,4.0,089km N 76° W of Santa Catalina (Ilocos Sur)
01 December 2024 - 10:00 PM,08.57,126.91,009,2.3,067km N 70° E of Hinatuan (Surigao Del Sur)
01 December 2024 - 09:22 PM,09.44,122.73,012,2.6,009km N 45° W of City Of Bayawan (Negros Oriental)
01 December 2024 - 09:15 PM,13.96,120.42,189,2.4,027km N 58° W of Calatagan (Batangas)
01 December 2024 - 07:58 PM,17.72,119.51,014,2.7,092km N 81° W of Santa Catalina (Ilocos Sur)
01 December 2024 - 06:33 PM,09.83,126.62,001,2.7,051km N 84° E of General Luna (Surigao Del Norte)
01 December 2024 - 06:24 PM,17.73,119.38,023,3.3,106km N 82° W of Santa Catalina (Ilocos Sur)
01 December 2024 - 05:01 PM,15.70,119.78,017,2.7,016km S 66° W of Santa Cruz (Zambales)
01 December 2024 - 03:08 PM,10.18,125.83,036,1.6,029km N 52° W of Santa Monica (Surigao Del Norte)
01 December 2024 - 01:37 PM,08.59,122.54,001,3.3,054km N 16° W of Liloy (Zamboanga Del Norte)
01 December 2024 - 12:01 PM,13.26,120.22,032,2.4,031km S 57° W of Paluan (Occidental Mindoro)
01 December 2024 - 11:14 AM,07.66,122.04,042,2.6,012km S 66° W of Siocon (Zamboanga Del Norte)
01 December 2024 - 11:03 AM,19.10,121.11,014,2.0,010km S 83° W of Dalupiri Island (Calayan) (Cagayan)
01 December 2024 - 10:10 AM,07.68,122.01,032,3.1,014km S 80° W of Siocon (Zamboanga Del Norte)
01 December 2024 - 08:19 AM,13.75,120.48,102,3.4,019km S 61° W of Calatagan (Batangas)
01 December 2024 - 06:44 AM,07.43,123.53,019,2.5,013km S 76° E of Tabina (Zamboanga Del Sur)
01 December 2024 - 06:30 AM,12.80,123.07,008,2.0,022km S 60° W of Claveria (Masbate)
01 December 2024 - 06:14 AM,10.71,124.95,008,1.7,008km S 56° W of Abuyog (Leyte)
01 December 2024 - 04:36 AM,08.65,127.05,001,2.9,084km N 68° E of Hinatuan (Surigao Del Sur)
01 December 2024 - 04:36 AM,08.55,122.68,025,2.1,040km N 72° W of Jose Dalman (Zamboanga Del Norte)
01 December 2024 - 04:22 AM,04.34,124.63,075,3.4,148km S 37° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
01 December 2024 - 03:34 AM,09.80,126.36,016,2.1,023km N 86° E of General Luna (Surigao Del Norte)
01 December 2024 - 03:31 AM,10.97,122.72,061,2.4,004km S 76° W of Anilao (Iloilo)
01 December 2024 - 03:07 AM,13.20,122.38,001,1.3,022km S 44° W of San Francisco (Quezon)
01 December 2024 - 02:30 AM,18.81,121.09,001,2.6,035km S 20° W of Dalupiri Island (Calayan) (Cagayan)
01 December 2024 - 02:21 AM,06.70,123.94,033,2.4,016km N 62° W of Lebak (Sultan Kudarat)
01 December 2024 - 02:00 AM,13.75,120.92,046,1.8,003km N 81° W of Mabini (Batangas)
01 December 2024 - 01:25 AM,08.25,126.86,010,2.4,054km N 65° E of Lingig (Surigao Del Sur)
01 December 2024 - 01:24 AM,13.21,121.42,030,1.7,016km N 77° E of Victoria (Oriental Mindoro)
01 December 2024 - 01:13 AM,09.39,126.43,017,2.7,029km N 64° E of Cortes (Surigao Del Sur)
01 December 2024 - 01:10 AM,05.37,124.88,004,2.3,056km S 13° W of Maasim (Sarangani)
01 December 2024 - 12:10 AM,06.29,123.32,027,4.3,086km S 70° W of Kalamansig (Sultan Kudarat)
01 December 2024 - 12:01 AM,13.69,123.16,002,2.7,005km N 83° W of Bombon (Camarines Sur)
